timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,d_wx,w_y,d_wy,w_z,d_wz,w,d_w,a_x,d_ax,a_y,d_ay,a_z,d_az,a,d_a,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,d_vx,v_y,d_vy,v_z,d_vz,v,d_v
1.40E+18,278.4394473,FALSE,7.2547703,142.3222435,60.01131516,2.371590142,4.05036673,120.3411717,10.97001238,0,111,-0.099832833,0,0.404916386,0.351160246,0.079587014,0.129154365,0.424567977,0.374158212,12.76498942,5.622479333,-0.465815875,0.710982125,-4.748053042,2.149290792,13.62739692,6.061123686,0.304511,0.257533,1.67875,0.431524,0.258483,-0.854562,0.129219,-0.056531,0.125641,-0.2879,0.102155,0.347273,0.039868,0.454621491,0.166765591
1.40E+18,245.6633358,FALSE,7.1260185,146.5440547,62.87348781,2.330776609,4.401995373,123.5325827,11.11452125,0,111,-0.114493599,0.014660766,0.892910445,0.487994059,-0.042586034,0.122173048,0.901227728,0.503268709,7.167026708,5.597962708,0.465815875,0.93163175,-3.718354792,1.02969825,8.087608956,5.767616725,0.298601,0.240603,1.697481,0.44863,0.255253,-0.846118,0.132912,-0.17246,0.115929,-0.379475,0.091575,0.388015,0.040742,0.569472886,0.153249549
1.40E+18,166.5445221,FALSE,7.2185187,125.3295407,64.65259996,1.938507357,5.172666639,132.4940937,11.51060788,0,111,-0.042586034,0.071907565,1.258731457,0.365821011,0.025132741,0.067718775,1.259702387,0.378921552,11.50646933,4.339442625,-0.424954833,0.890770708,-3.334261,0.384093792,11.98735665,4.44654504,0.28789,0.219625,1.71724,0.471443,0.251179,-0.833904,0.138782,-0.258528,0.086068,-0.460078,0.080603,0.405776,0.017761,0.66570463,0.11924763
1.40E+18,164.4537556,FALSE,7.0582404,132.437874,69.99460412,1.892115481,5.23685069,130.947158,11.4432145,0,111,-0.069115038,0.026529005,1.408829772,0.150098316,-0.07400196,0.099134702,1.412463984,0.18182679,5.83495675,5.671512583,0.14709975,0.572054583,-2.688656542,0.645604458,6.426292291,5.73673309,0.273389,0.19509,1.738015,0.498702,0.248286,-0.817876,0.144005,-0.315082,0.056554,-0.518615,0.058537,0.425576,0.0198,0.741183592,0.083767388
1.40E+18,159.1821665,FALSE,6.7960086,141.2780668,74.86396893,1.887130336,5.642076165,145.8789459,12.07803568,0,111,-0.039793507,0.029321531,1.477944811,0.069115038,0.09424778,0.16824974,1.481481363,0.184240646,11.38388621,5.548929458,-0.482160292,0.629260042,-3.849110125,1.160453583,12.02667837,5.703791621,0.257156,0.168128,1.759121,0.527664,0.242213,-0.799644,0.153244,-0.332817,0.017735,-0.551059,0.032444,0.429064,0.003488,0.77364662,0.037139056
1.40E+18,108.3507807,FALSE,6.9077187,126.9894476,78.48347313,1.618040621,5.307781333,132.0064492,11.48940595,0,111,0.002094395,0.041887902,1.486322391,0.00837758,0.045378561,0.048869219,1.487016426,0.064907478,10.93441475,0.449471458,0.6864655,1.168625792,-4.903325,1.054214875,12.00313529,1.63678949,0.240659,0.140263,1.779938,0.555922,0.236807,-0.780328,0.161155,-0.321997,0.01082,-0.562035,0.010976,0.410312,0.018752,0.766760293,0.024273081
1.40E+18,107.2955594,FALSE,6.6942177,136.9883948,82.22133298,1.666093091,4.911887051,125.8230637,11.21708802,0,111,0.003490659,0.001396263,1.359960553,0.126361838,0.118682389,0.073303829,1.36513384,0.146091461,8.458235625,2.476179125,0.424954833,0.261510667,-3.595771667,1.307553333,9.20064728,2.812391617,0.225292,0.112333,1.799991,0.581635,0.231268,-0.761491,0.168386,-0.287611,0.034386,-0.556062,0.005973,0.395534,0.014778,0.74052156,0.037900699
1.40E+18,106.878386,FALSE,6.51048,147.450651,83.7493811,1.760617799,4.499993247,113.1418888,10.63681761,0,111,-0.044680429,0.048171087,1.454906464,0.094945911,0.036302848,0.082379541,1.456045005,0.134616375,8.098658458,0.359577167,0.163444167,0.261510667,-2.476179125,1.119592542,8.470327377,1.204645602,0.212481,0.085143,1.819898,0.607475,0.225264,-0.741286,0.175311,-0.220079,0.067532,-0.52626,0.029802,0.400884,0.00535,0.697203224,0.074009139
1.40E+18,82.9311267,TRUE,7.0531454,132.9117963,81.75683463,1.625696456,4.03295656,95.78102271,9.786777953,0,111,-0.02443461,0.020245819,1.278279144,0.17662732,0.159174028,0.122871179,1.288383092,0.216112078,11.41657504,3.317916583,0.424954833,0.261510667,-2.729517583,0.253338458,11.74602224,3.337834426,0.203663,0.059626,1.839431,0.631664,0.21862,-0.720865,0.183201,-0.129331,0.090748,-0.491353,0.034907,0.391824,0.00906,0.641623196,0.097651327
1.40E+18,96.54983549,TRUE,7.0326877,140.6916556,80.81296323,1.740954049,3.466376468,91.794533,9.580946352,0,111,-0.049567351,0.025132741,1.221032345,0.057246799,-0.015358897,0.174532925,1.222134528,0.185393076,8.433719,2.982856042,-0.0980665,0.523021333,-4.502886792,1.773369208,9.561026235,3.509390236,0.200196,0.036824,1.858761,0.653377,0.21216,-0.701541,0.189559,-0.010143,0.119188,-0.420817,0.070536,0.375346,0.016478,0.563980893,0.13947269
1.40E+18,117.1556846,FALSE,6.9390345,145.8144919,80.25118936,1.816976086,3.331041528,99.95685011,9.997842273,0,111,-0.018151424,0.031415927,0.462861318,0.758171027,0.144513262,0.159872159,0.485236186,0.775480093,9.005773583,0.572054583,0,0.0980665,-3.726527,0.776359792,9.746330659,0.969328639,0.203041,0.017498,1.8767,0.666441,0.206365,-0.689093,0.196016,0.124498,0.134641,-0.347896,0.072921,0.347391,0.027955,0.507160611,0.155650741
1.40E+18,182.2624745,FALSE,7.7514257,117.6770584,71.96170352,1.635273383,3.526066946,101.4201333,10.07075634,0,111,-0.016057029,0.002094395,0.126361838,0.33649948,0.207345115,0.062831853,0.243345719,0.342321673,9.85568325,0.849909667,0.261510667,0.261510667,-3.808249083,0.081722083,10.56908895,0.892979714,0.212738,0.002049,1.893603,0.672482,0.203482,-0.683513,0.19792,0.261882,0.137384,-0.270548,0.077348,0.319065,0.028326,0.493539134,0.160185639
1.40E+18,132.1087588,FALSE,7.7519894,117.2647662,71.64699873,1.636701722,3.353388014,93.46486466,9.667722827,0,111,0.076794487,0.092851516,-0.110304809,0.236666647,0.258308729,0.050963614,0.291183694,0.259287091,7.232404375,2.623278875,0.2941995,0.032688833,-3.146300208,0.661948875,7.892618792,2.705704516,0.229477,-0.009489,1.909166,0.67034,0.201758,-0.685365,0.200534,0.410341,0.148459,-0.189546,0.081002,0.300212,0.018853,0.542618344,0.170167078
1.40E+18,106.8671613,FALSE,7.756275,114.8132342,71.09886512,1.614839196,3.295191642,90.22502544,9.498685459,0,111,0.182212374,0.105417887,-0.53756141,0.427256601,0.379085514,0.120776784,0.682553621,0.456342158,11.93142417,4.699019792,-0.326888333,0.621087833,-5.074941375,1.928641167,12.96999493,5.117244752,0.253682,-0.016858,1.923956,0.662562,0.201572,-0.691529,0.205351,0.559782,0.149441,-0.107004,0.082542,0.291542,0.00867,0.640158169,0.170941403
1.40E+18,76.59059006,TRUE,7.7548966,110.9910101,70.1816151,1.581482699,3.135827723,82.05619505,9.058487459,0,111,0.245044227,0.062831853,-0.84543749,0.30787608,0.419577152,0.040491639,0.975118561,0.316820289,9.970094167,1.96133,-0.572054583,0.24516625,-4.731708625,0.34323275,11.05075068,2.006173118,0.284659,-0.020156,1.9379,0.649264,0.203244,-0.701802,0.211248,0.676751,0.116969,-0.026088,0.080916,0.259261,0.032281,0.725181885,0.145846525
1.40E+18,63.68697094,TRUE,7.739482,105.7192681,69.30292011,1.525466285,3.025072203,67.23352494,8.19960517,0,111,0.348367719,0.103323492,-0.828682329,0.016755161,0.325329373,0.09424778,0.955988321,0.140851423,9.626861417,0.34323275,-0.04903325,0.523021333,-2.974683833,1.757024792,10.07609095,1.865072694,0.321116,-0.019479,1.950991,0.630499,0.207712,-0.715798,0.216712,0.783179,0.106428,0.053731,0.079819,0.257875,0.001386,0.826290434,0.13304102
1.40E+18,53.6444704,TRUE,7.6774755,99.24207391,68.13544459,1.456541078,3.266376122,72.35414131,8.506123753,0,111,0.462861318,0.114493599,-0.899193631,0.070511302,0.392350016,0.067020643,1.084771091,0.150241121,11.75163558,2.124774167,0.204305208,0.253338458,-2.353596,0.621087833,11.98674658,2.228137278,0.362359,-0.014957,1.963695,0.608028,0.213938,-0.731341,0.222887,0.863297,0.080118,0.120844,0.067113,0.249837,0.008038,0.906809522,0.104822031
1.40E+18,53.42792922,TRUE,7.531204,102.4427471,72.62095992,1.410649862,3.53824991,79.13531295,8.895803109,0,111,0.417482757,0.045378561,-1.017177888,0.117984257,0.351858377,0.040491639,1.154446632,0.132736851,10.32149913,1.430136458,-0.809048625,1.013353833,-2.966511625,0.612915625,10.76977693,1.856836515,0.406677,-0.007249,1.976558,0.584275,0.219541,-0.746192,0.231578,0.904812,0.041515,0.191306,0.070462,0.248261,0.001576,0.957557447,0.081797753
1.40E+18,49.37077643,TRUE,7.4567623,94.0817459,69.15647747,1.360418421,3.495061087,76.53333991,8.748333551,0,111,0.506145483,0.088662726,-1.045103156,0.027925268,0.418180889,0.066322512,1.234220042,0.114190959,8.155863917,2.165635208,-0.956148375,0.14709975,-2.615106667,0.351404958,8.618069321,2.198885999,0.452783,0.003889,1.988267,0.557843,0.227044,-0.761817,0.238547,0.935006,0.030194,0.260132,0.068826,0.224576,0.023685,0.996162265,0.078801492
1.40E+18,46.39408696,TRUE,7.3452425,84.66549479,63.14391284,1.340833835,3.431245671,74.15521414,8.61134218,0,111,0.494277244,0.011868239,-0.978082513,0.067020643,0.2994985,0.118682389,1.136069869,0.136814222,10.20708821,2.051224292,0.081722083,1.037870458,-3.742871417,1.12776475,10.87200141,2.560576012,0.499485,0.018514,1.998862,0.529711,0.234885,-0.777216,0.245311,0.927616,0.00739,0.319124,0.058992,0.207354,0.017222,1.002650115,0.061897217
1.40E+18,63.65954381,TRUE,7.2284455,96.01317875,66.72046132,1.439036494,3.571294084,79.16722536,8.897596606,0,111,0.455880001,0.038397244,-0.867777704,0.110304809,0.286932129,0.012566371,1.021369064,0.117470902,8.008764167,2.198324042,1.111420333,1.02969825,-3.726527,0.016344417,8.902952438,2.427586089,0.544767,0.035382,2.008668,0.506369,0.243092,-0.788249,0.251328,0.887212,0.040404,0.355945,0.036821,0.173273,0.034081,0.97152741,0.064418816
1.40E+18,68.27204783,TRUE,7.24099,88.80236591,60.65350689,1.464092852,3.889029602,90.4803765,9.512117351,0,111,0.273667627,0.182212374,-0.974591854,0.10681415,0.023038346,0.263893783,1.012548279,0.338009675,10.80365942,2.79489525,-1.0787315,2.190151833,-4.053415333,0.326888333,11.589344,3.565818348,0.587185,0.053962,2.016141,0.485602,0.252382,-0.797433,0.254162,0.808808,0.078404,0.389146,0.033201,0.122033,0.05124,0.905812918,0.099373192
1.40E+18,68.11508701,TRUE,7.189993,82.76269393,54.65134227,1.514376235,3.801159235,88.08924851,9.385587276,0,111,0.187099296,0.086568331,-1.014385361,0.039793507,-0.293913446,0.316951792,1.072552526,0.33096229,8.629852,2.173807417,0.155271958,1.234003458,-3.007372667,1.046042667,9.14017206,2.709687894,0.626024,0.073947,2.020856,0.467821,0.265,-0.805079,0.250541,0.740806,0.068002,0.410905,0.021759,0.061942,0.060091,0.849395821,0.093320171
1.40E+18,122.5714418,FALSE,7.1871824,107.0980496,62.30794556,1.7188506,4.064245519,92.68015816,9.627053451,0,111,0.034906585,0.152192711,-0.874060889,0.140324472,-0.376292987,0.082379541,0.952259061,0.222800286,6.529594458,2.100257542,0.743670958,0.588399,-0.727326542,2.280046125,6.611932712,3.155297998,0.66086,0.094903,2.022759,0.451479,0.280559,-0.811957,0.241213,0.648091,0.092715,0.420431,0.009526,0.010814,0.051128,0.772593757,0.106305636
1.40E+18,128.0556266,FALSE,7.1879315,103.3513547,58.4140979,1.769287868,4.230318456,93.58965869,9.674174833,0,111,-0.047472956,0.082379541,-0.826587934,0.047472956,-0.459370659,0.083077672,0.946848824,0.126261514,5.973884292,0.555710167,-0.604743417,1.348414375,-1.062387083,0.335060542,6.097677791,1.496429311,0.690273,0.115365,2.022486,0.437731,0.296482,-0.817276,0.229245,0.529181,0.11891,0.39456,0.025871,-0.020211,0.031025,0.660392769,0.125584423
1.40E+18,147.0476771,FALSE,7.2103405,100.8752299,55.33976278,1.82283452,4.901942736,145.2332457,12.05127569,0,111,-0.034208453,0.013264502,-0.626922267,0.199665666,-0.374896723,0.084473936,0.731265547,0.217205366,8.458235625,2.484351333,-0.04903325,0.555710167,-3.415983083,2.353596,9.122121166,3.467020258,0.71405,0.134029,2.020731,0.426354,0.310693,-0.821075,0.218015,0.422694,0.106487,0.351791,0.042769,-0.051433,0.031222,0.552333666,0.118926371
1.40E+18,268.6204979,FALSE,7.1524234,123.9099152,59.51667112,2.081936252,5.355686572,157.7189637,12.55862109,0,111,-0.009075712,0.025132741,-0.120776784,0.506145483,-0.278554549,0.096342175,0.303746665,0.515845635,12.08669613,3.6284605,0.351404958,0.400438208,-4.135137417,0.719154333,12.77932197,3.720653076,0.732666,0.150273,2.017767,0.420687,0.321227,-0.821975,0.210222,0.315621,0.107073,0.291759,0.060032,-0.058556,0.007123,0.433784203,0.122960178
1.40E+18,229.2711128,FALSE,7.152198,124.8449551,59.94992799,2.082487157,5.27864618,144.411603,12.01713789,0,111,0.019547688,0.0286234,0.542448332,0.663225116,-0.238761042,0.039793507,0.592991686,0.665034117,9.765788958,2.320907167,0.482160292,0.130755333,-3.849110125,0.286027292,10.50803318,2.34211841,0.745499,0.16283,2.01458,0.424563,0.326934,-0.818282,0.208029,0.200264,0.115357,0.211194,0.080565,-0.05655,0.002006,0.296490266,0.140719511
1.40E+18,191.1546181,FALSE,7.079679,127.6842614,61.75371101,2.067637059,5.399014434,140.8760594,11.8691221,0,111,0.026529005,0.006981317,0.772133661,0.22968533,-0.067718775,0.171042267,0.775551424,0.286460375,9.144701125,0.621087833,-0.392266,0.874426292,-4.4129925,0.563882375,10.1613943,1.211748641,0.75335,0.17193,2.011029,0.439354,0.328763,-0.808923,0.211019,0.125299,0.074965,0.158021,0.053173,-0.088382,0.031832,0.220185953,0.097264564
1.40E+18,184.1227663,FALSE,7.0073133,127.5981411,64.33578996,1.983315059,5.175075839,112.3509828,10.59957465,0,111,0.018849556,0.007679449,0.945270323,0.173136662,0.023736478,0.091455253,0.945756158,0.195957498,9.586000375,0.44129925,1.2748645,1.6671305,-4.208687292,0.204305208,10.54655069,1.736608692,0.758018,0.178654,2.005422,0.457613,0.327174,-0.797704,0.2173,0.062416,0.062883,0.109508,0.048513,-0.131415,0.043033,0.182092453,0.090330626
1.40E+18,182.8844754,FALSE,6.875041,131.7763907,67.40997887,1.954849904,5.245365657,108.1954135,10.40170243,0,111,-0.010471976,0.029321531,1.131671487,0.186401164,0.005585054,0.018151424,1.131733718,0.189564291,9.381695167,0.204305208,-0.335060542,1.609925042,-3.816421292,0.392266,10.13378218,1.669572362,0.759967,0.183127,1.997502,0.477274,0.32488,-0.785336,0.223418,0.016407,0.046009,0.071652,0.037856,-0.18205,0.050635,0.196329828,0.078190844
1.40E+18,186.6570337,FALSE,6.755701,136.2300587,70.41717255,1.934614154,5.213064813,108.4087734,10.41195339,0,111,0.055152404,0.06562438,1.075122819,0.056548668,0.045378561,0.039793507,1.077492496,0.095330133,9.242767625,0.138927542,0.514849125,0.849909667,-1.724335958,2.092085333,9.41632399,2.262403223,0.76043,0.186554,1.986335,0.49705,0.319879,-0.772437,0.232301,-0.002106,0.018513,0.063784,0.007868,-0.271826,0.089776,0.279217134,0.092001993
1.40E+18,114.0322553,FALSE,6.9937525,113.9461353,72.07936287,1.58084271,5.335817681,106.2201799,10.30631747,0,111,0.043982297,0.011170107,1.140049067,0.064926248,0.068416907,0.023038346,1.142946714,0.069792223,10.4931155,1.250347875,0.694637708,0.179788583,-2.312734958,0.588399,10.76739232,1.393523278,0.75952,0.189751,1.971627,0.516357,0.315295,-0.759291,0.239681,-0.027848,0.025742,0.060756,0.003028,-0.311276,0.03945,0.318370147,0.047202986
1.40E+18,116.2471827,FALSE,6.9246798,119.5232851,74.61569771,1.601851739,5.049546349,101.2708935,10.06334405,0,111,0.011170107,0.03281219,1.101651824,0.038397244,0.026529005,0.041887902,1.102027813,0.065616953,8.997601375,1.495514125,-1.12776475,1.822402458,-1.887780125,0.424954833,9.262418563,2.395474865,0.757849,0.19314,1.954594,0.534249,0.309557,-0.746593,0.247699,-0.037728,0.00988,0.073191,0.012435,-0.378477,0.067201,0.38733082,0.069052285
1.40E+18,116.8496987,FALSE,6.8716035,124.4896997,76.78784073,1.621216309,5.115376877,104.6981059,10.23220924,0,111,0.006981317,0.00418879,1.078613478,0.023038346,-0.006283185,0.03281219,1.078654371,0.040310683,8.850501625,0.14709975,-0.14709975,0.980665,-2.631451083,0.743670958,9.234584569,1.239511465,0.755795,0.196871,1.934537,0.551901,0.304876,-0.733483,0.253895,-0.038722,0.000994,0.080298,0.007107,-0.423918,0.045441,0.433190065,0.046004152
1.40E+18,88.38778119,TRUE,7.1109514,108.1818512,74.79376195,1.446402058,5.104901513,107.6314337,10.37455704,0,111,-0.016755161,0.023736478,1.004611517,0.07400196,0.009773844,0.016057029,1.004798768,0.079357033,8.964912542,0.114410917,0.710982125,0.858081875,-2.852100708,0.220649625,9.434491556,0.89335358,0.75432,0.201732,1.912092,0.568286,0.300218,-0.720767,0.259648,-0.016262,0.02246,0.119996,0.039698,-0.458147,0.034229,0.473879907,0.057026373
1.40E+18,90.3964441,TRUE,7.1383266,111.8575881,75.64811294,1.478656688,4.937597137,104.3833033,10.21681474,0,111,-0.002094395,0.014660766,0.795172007,0.20943951,-0.013264502,0.023038346,0.795285392,0.211212244,7.99241975,0.972492792,0.04903325,0.661948875,-1.487341917,1.364758792,8.129782512,1.801800517,0.75454,0.209117,1.889014,0.58328,0.296203,-0.708612,0.264425,0.028002,0.044264,0.179713,0.059717,-0.460758,0.002611,0.495357254,0.074379023
1.40E+18,114.6573788,FALSE,7.1541963,114.9870207,76.51263364,1.502850121,4.786222331,104.3468353,10.21502987,0,111,0.013264502,0.015358897,0.565486678,0.22968533,0.073303829,0.086568331,0.570372318,0.245937639,11.30216413,3.309744375,-0.964320583,1.013353833,-4.666330958,3.178989042,12.26554005,4.699709049,0.757227,0.22002,1.865686,0.596627,0.292793,-0.697522,0.267905,0.086001,0.057999,0.259548,0.079835,-0.480114,0.019356,0.552513158,0.100559266
1.40E+18,82.7306137,TRUE,7.511095,91.91798537,65.82032773,1.396498446,4.457115574,103.5311356,10.17502509,0,111,0.004886922,0.00837758,0.594110077,0.0286234,0.016755161,0.056548668,0.594366387,0.063931484,8.48275225,2.819411875,0.359577167,1.32389775,-0.800876417,3.865454542,8.52805866,4.964224752,0.763557,0.235041,1.842434,0.607507,0.289589,-0.687847,0.271922,0.165005,0.079004,0.34303,0.083482,-0.463079,0.017035,0.599448406,0.116194094
1.40E+18,93.48435006,TRUE,7.5202274,93.88509253,66.79566251,1.405556723,4.258051446,97.65785946,9.882199121,0,111,0.017453293,0.012566371,0.481012742,0.113097336,0.076096355,0.059341195,0.487307429,0.12833666,11.964113,3.48136075,0.629260042,0.269682875,-5.189352292,4.388475875,13.05623779,5.608147825,0.773999,0.25472,1.819877,0.617164,0.287053,-0.679184,0.274626,0.255281,0.090276,0.443724,0.100694,-0.447611,0.015468,0.680011018,0.136118687
1.40E+18,147.8929742,FALSE,7.517789,94.83461879,67.51356955,1.404674933,4.251430906,100.7991153,10.03987626,0,111,0.001396263,0.016057029,0.127758101,0.353254641,0.06143559,0.014660766,0.141768874,0.353923166,7.093476833,4.870636167,0,0.629260042,-1.740680375,3.448671917,7.3039292,6.001033482,0.788849,0.27916,1.7974,0.622981,0.285213,-0.673677,0.27696,0.343075,0.087794,0.535618,0.091894,-0.450833,0.003222,0.779639334,0.127132509
1.40E+18,151.8427153,FALSE,7.3449264,106.8819786,73.72789846,1.449681611,4.38957052,97.97947665,9.898458297,0,111,0.052359878,0.050963614,0.119380521,0.00837758,0.085172067,0.023736478,0.155716237,0.056840955,10.37053238,3.277055542,-0.122583125,0.122583125,-4.094276375,2.353596,11.15015997,4.036524963,0.808253,0.308544,1.77503,0.624921,0.284641,-0.67161,0.278197,0.436476,0.093401,0.64236,0.106742,-0.455428,0.004595,0.900306798,0.141910942
1.40E+18,90.52637672,TRUE,7.344181,105.0397745,72.92986854,1.440284709,4.477953236,91.46793147,9.563886839,0,111,0.022340214,0.030019663,-0.707207413,0.826587934,0.161966555,0.076794487,0.725861264,0.830690186,8.155863917,2.214668458,0.04903325,0.171616375,-3.375122042,0.719154333,8.826775701,2.334821517,0.832351,0.343102,1.751471,0.619697,0.286617,-0.67613,0.276905,0.526995,0.090519,0.740275,0.097915,-0.491971,0.036543,1.033327765,0.138262169
1.40E+18,68.25149984,TRUE,7.3324647,101.0080452,71.33191292,1.41602883,4.999931606,92.1205465,9.59794491,0,111,0.021642083,0.000698132,-0.991347015,0.284139602,0.025830873,0.136135682,0.991919613,0.315069397,10.01095521,1.855091292,0.972492792,0.923459542,-3.350605417,0.024516625,10.60148683,2.072376001,0.860725,0.382284,1.726327,0.605552,0.292263,-0.688493,0.271791,0.607997,0.081002,0.827348,0.087073,-0.510238,0.018267,1.1465199,0.12031922
1.40E+18,67.07791963,TRUE,7.152362,101.5315437,71.78099752,1.414462701,5.567368787,92.50622592,9.618015695,0,111,-0.057246799,0.078888882,-1.410924167,0.419577152,0.097040306,0.071209433,1.415415495,0.432827016,7.730909083,2.280046125,-0.261510667,1.234003458,-2.79489525,0.555710167,8.224766413,2.651450293,0.892809,0.425678,1.700276,0.583644,0.300266,-0.70713,0.263015,0.671856,0.063859,0.908614,0.081266,-0.535925,0.025687,1.250674015,0.106498623
1.40E+18,63.68977063,TRUE,7.0494785,93.72719692,67.69380831,1.384575625,5.833618684,96.22614338,9.809492514,0,111,-0.013962634,0.043284165,-1.775348915,0.364424748,0.083775804,0.013264502,1.777379282,0.367225902,9.455245042,1.724335958,0.032688833,0.2941995,-3.554910625,0.760015375,10.10149083,1.907226052,0.92759,0.472261,1.673071,0.554319,0.310722,-0.73077,0.24934,0.718547,0.046691,0.949367,0.040753,-0.55487,0.018945,1.313578398,0.064805629
1.40E+18,59.19573661,TRUE,7.0085897,83.13713985,57.40095828,1.448358047,6.435720544,130.7383711,11.43408812,0,111,-0.011170107,0.002792527,-1.875181748,0.099832833,0.097040306,0.013264502,1.877724203,0.100748895,7.967903125,1.487341917,1.160453583,1.12776475,-2.868445125,0.6864655,8.547637695,1.988787116,0.96395,0.5206,1.645384,0.519234,0.3216,-0.756505,0.233847,0.733363,0.014816,0.976238,0.026871,-0.548937,0.005933,1.338728409,0.03125324
1.40E+18,94.67007322,TRUE,7.121031,99.73444703,55.61373077,1.793342141,6.252002646,133.6902351,11.56244936,0,109.4375,-0.100530965,0.089360858,-1.513549527,0.361632221,0.104021623,0.006981317,1.520447021,0.372574778,10.68107629,2.713173167,0.318716125,0.841737458,-4.175998458,1.307553333,11.4728346,3.127223417,0.999935,0.569207,1.619275,0.486752,0.330514,-0.778472,0.218689,0.703953,0.02941,0.96339,0.012848,-0.505411,0.043526,1.295804923,0.054078941
1.40E+18,91.03845171,TRUE,7.1389976,92.01358322,48.30279497,1.904932898,6.036829219,148.6653583,12.19284045,0,109.625,-0.087964594,0.012566371,-1.422094275,0.091455253,0.097040306,0.006981317,1.428112992,0.09257816,8.253930417,2.427145875,0.351404958,0.032688833,-2.427145875,1.748852583,8.610568498,2.991753836,1.03403,0.61602,1.594966,0.457566,0.337352,-0.796814,0.204751,0.654112,0.049841,0.907176,0.056214,-0.463297,0.042114,1.210568013,0.086126233
1.40E+18,88.25584539,TRUE,7.094516,85.2269088,42.58681579,2.001251026,5.400798045,148.8614051,12.20087723,0,111,-0.081681409,0.006283185,-0.837059909,0.585034365,-0.021642083,0.118682389,0.841314165,0.596984251,10.54214875,2.288218333,1.005181625,0.653776667,-3.693838167,1.266692292,11.21569127,2.69589993,1.064866,0.65947,1.572599,0.434381,0.342178,-0.810435,0.193458,0.572031,0.082081,0.825127,0.082049,-0.427717,0.03558,1.091327569,0.121388901
1.40E+18,244.1361352,FALSE,7.4922075,138.9564051,56.01588554,2.480660688,4.609700001,128.1657718,11.32103228,0,111,-0.097738438,0.016057029,-1.040914366,0.203854457,0.087964594,0.109606677,1.049186966,0.232008817,11.44109167,0.898942917,-0.392266,1.397447625,-3.268883333,0.424954833,11.90537901,1.715093246,1.091357,0.698366,1.551504,0.414585,0.346825,-0.821404,0.182022,0.484046,0.087985,0.724277,0.10085,-0.414099,0.013618,0.964549472,0.13452707
1.40E+18,249.6513297,FALSE,7.5670667,133.7935976,54.8043437,2.441295499,4.678236508,143.5870872,11.98278295,0,111,-0.108210414,0.010471976,-0.783303768,0.257610598,0.000698132,0.087266463,0.790743179,0.272191693,8.433719,3.007372667,0.277855083,0.670121083,-2.705000958,0.563882375,8.861255543,3.132302022,1.112719,0.731402,1.531563,0.397447,0.350327,-0.830454,0.172208,0.369439,0.114607,0.596842,0.127435,-0.388186,0.025913,0.802118394,0.173337611
1.40E+18,278.476182,FALSE,7.6014595,130.1456893,54.91257479,2.370052575,3.967074087,133.8800723,11.57065565,0,111,-0.203854457,0.095644043,-0.432841654,0.350462114,-0.215722696,0.216420827,0.524828371,0.422858665,9.005773583,0.572054583,0.727326542,0.449471458,-4.135137417,1.430136458,9.936414,1.604543963,1.127795,0.757547,1.513405,0.386091,0.355281,-0.835841,0.161491,0.235382,0.134057,0.451056,0.145786,-0.338773,0.049413,0.611247369,0.204123692
1.40E+18,341.7118621,FALSE,7.629488,128.7434896,55.71438978,2.310776266,3.791104277,128.7172045,11.34536048,0,111,-0.241553568,0.037699112,-0.187797428,0.245044227,-0.370009801,0.154287106,0.480128372,0.292014396,12.11938496,3.113611375,0.008172208,0.719154333,-4.323098208,0.187960792,12.86735158,3.20110731,1.136354,0.776209,1.496987,0.381516,0.362391,-0.837054,0.149864,0.1007,0.134682,0.285441,0.165615,-0.315818,0.022955,0.437444926,0.2146963
1.40E+18,323.5633812,FALSE,7.6399193,129.2964871,56.70124978,2.280311063,4.369855905,147.7906864,12.15691928,0,111,-0.346971455,0.105417887,0.055152404,0.242949832,-0.655545667,0.285535866,0.743754731,0.389446122,10.69742071,1.42196425,-0.73549875,0.743670958,-3.881798958,0.44129925,11.40368938,1.664263756,1.137714,0.785368,1.482916,0.38642,0.372219,-0.832546,0.137848,-0.040426,0.141126,0.080343,0.205098,-0.250064,0.065754,0.265746615,0.257498206
1.40E+18,340.1117565,FALSE,7.6285467,131.3501302,57.87748673,2.269451174,4.722970689,161.9003544,12.72400701,0,111,-0.270176968,0.076794487,0.335103216,0.279950812,-0.481012742,0.174532925,0.645494398,0.338720523,6.03108975,4.666330958,0.392266,1.12776475,-3.08909475,0.792704208,6.787519618,4.865683704,1.133222,0.784232,1.47178,0.398022,0.381688,-0.824276,0.128315,-0.127806,0.08738,-0.117485,0.197828,-0.210596,0.039468,0.272924484,0.219838361
1.40E+18,292.8797783,FALSE,7.577778,134.2525072,58.59198004,2.291312004,4.840304327,156.5355451,12.51141659,0,111,-0.309272343,0.039095375,0.809134641,0.474031425,-0.675093355,0.194080613,1.098225518,0.513713465,9.651378042,3.620288292,0.817220833,0.424954833,-4.944186042,1.855091292,10.87482982,4.090041274,1.124488,0.773654,1.462073,0.412681,0.389683,-0.814318,0.121376,-0.228317,0.100511,-0.316765,0.19928,-0.159309,0.051287,0.421720376,0.229009467
